t,T,S,o,position,trading_action,current_capital,stop_loss_out_signal,rsi,open_small_indicator,open_big_indicator,open_norm,gain_loss,gain,loss,avg_gain,avg_loss,amount_sold,amount_bought
2023-12-13T15:04:00Z,b,MARA,14.93,long,no_action,0.0,,82.33772342427109,0.24074198670467434,0.03907319128952801,0.9350001787559379,0.07499999999999929,0.07499999999999929,-0.0,0.02917499999999995,0.006258333333333255,,
2023-12-13T15:05:00Z,b,MARA,14.98,long,no_action,13085.398516370056,,85.09145044661845,0.31239975092749694,0.053221306502367366,1.2862637288678174,0.05000000000000071,0.05000000000000071,-0.0,0.03334166666666668,0.005841666666666671,,
2023-12-13T15:06:00Z,b,MARA,14.9701,out,sell_previous_long_position,13085.398516370056,stop_loss_long,85.10955115932775,0.3697540633897639,0.06642296159407196,1.2167135459456662,-0.00990000000000002,0.0,0.00990000000000002,0.03334166666666668,0.005833333333333357,,
2023-12-13T15:07:00Z,b,MARA,14.925,long,buy_next_long_position,26437.17464018971,,85.09145044661845,0.3448565029578338,0.08179074191146644,0.8998738237447574,-0.045099999999999696,0.0,0.045099999999999696,0.03334166666666668,0.005841666666666671,,
2023-12-13T15:08:00Z,b,MARA,15.01,long,no_action,13218.587320094855,,89.80007404664946,0.3308059609533587,0.10106145056343734,1.4970218589349376,0.08499999999999908,0.08499999999999908,-0.0,0.04042499999999993,0.004591666666666623,,
2023-12-13T15:09:00Z,b,MARA,14.9899,out,sell_previous_long_position,13218.587320094855,stop_loss_long,86.42354215562393,0.2689273739656513,0.12165427618874607,1.3558139117899686,-0.02009999999999934,0.0,0.02009999999999934,0.03989166666666666,0.006266666666666569,,
2023-12-13T15:10:00Z,b,MARA,15.045,long,buy_next_long_position,13247.327230214592,,86.21195452878635,0.19726960974282873,0.1375099225479626,1.7429063440132506,0.05509999999999948,0.05509999999999948,-0.0,0.0391833333333332,0.006266666666666569,,
2023-12-13T15:11:00Z,b,MARA,15.09,long,no_action,0.0,,87.27765542944276,0.1474744888789691,0.15705871484377198,2.059043539113937,0.04499999999999993,0.04499999999999993,-0.0,0.04293333333333319,0.006258333333333255,,
2023-12-13T15:12:00Z,b,MARA,15.075,out,sell_previous_long_position,0.0,stop_loss_long,84.86223118279572,0.15449975988120618,0.180183565226137,1.9536644740803708,-0.015000000000000568,0.0,0.015000000000000568,0.04209166666666656,0.007508333333333302,,
2023-12-13T15:13:00Z,b,MARA,15.0897,long,buy_next_long_position,13273.742638450314,,84.90534427877373,0.13333964362246725,0.20151794723501515,2.056935957813271,0.014700000000001268,0.014700000000001268,-0.0,0.042233333333333345,0.007508333333333302,,
2023-12-13T15:14:00Z,b,MARA,15.095,long,no_action,0.0,,81.03956228956234,0.1460413335945125,0.20809438147877626,2.0941698941251303,0.005300000000000082,0.005300000000000082,-0.0,0.03209166666666663,0.007508333333333302,,
