,symbol,timestamp,open,high,low,close,volume,transactions,volume_weighted_avg_price,date
232,ZION,2024-02-16 18:14:00+00:00,40.74,40.75,40.735,40.735,1301.0,29.0,40.742169,2024-02-16
233,ZION,2024-02-16 18:15:00+00:00,40.745,40.75,40.72,40.72,2830.0,63.0,40.729779,2024-02-16
234,ZION,2024-02-16 18:16:00+00:00,40.72,40.73,40.72,40.73,2071.0,51.0,40.724252,2024-02-16
235,ZION,2024-02-16 18:17:00+00:00,40.73,40.74,40.73,40.74,2780.0,45.0,40.733252,2024-02-16
236,ZION,2024-02-16 18:18:00+00:00,40.73,40.75,40.73,40.75,4805.0,73.0,40.740321,2024-02-16
237,ZION,2024-02-16 18:19:00+00:00,40.76,40.77,40.76,40.77,2408.0,48.0,40.764892,2024-02-16
238,ZION,2024-02-16 18:20:00+00:00,40.76,40.79,40.745,40.78,23708.0,97.0,40.750768,2024-02-16
239,ZION,2024-02-16 18:21:00+00:00,40.78,40.8,40.78,40.8,2604.0,41.0,40.787761,2024-02-16
240,ZION,2024-02-16 18:22:00+00:00,40.81,40.86,40.81,40.85,2554.0,41.0,40.821612,2024-02-16
241,ZION,2024-02-16 18:23:00+00:00,40.86,40.86,40.85,40.85,974.0,15.0,40.858512,2024-02-16
242,ZION,2024-02-16 18:24:00+00:00,40.85,40.89,40.85,40.86,6990.0,115.0,40.866596,2024-02-16
243,ZION,2024-02-16 18:25:00+00:00,40.865,40.865,40.805,40.85,16713.0,191.0,40.825137,2024-02-16
244,ZION,2024-02-16 18:26:00+00:00,40.83,40.83,40.81,40.81,1250.0,31.0,40.81569,2024-02-16
245,ZION,2024-02-16 18:27:00+00:00,40.78,40.78,40.74,40.74,3881.0,57.0,40.765451,2024-02-16
246,ZION,2024-02-16 18:28:00+00:00,40.74,40.78,40.74,40.77,8250.0,68.0,40.745588,2024-02-16
247,ZION,2024-02-16 18:29:00+00:00,40.75,40.785,40.75,40.785,1115.0,25.0,40.777726,2024-02-16
248,ZION,2024-02-16 18:30:00+00:00,40.79,40.7925,40.785,40.785,1359.0,34.0,40.787153,2024-02-16
249,ZION,2024-02-16 18:31:00+00:00,40.785,40.785,40.78,40.78,1391.0,34.0,40.781974,2024-02-16
250,ZION,2024-02-16 18:32:00+00:00,40.78,40.79,40.755,40.77,5028.0,113.0,40.763815,2024-02-16
251,ZION,2024-02-16 18:33:00+00:00,40.79,40.79,40.79,40.79,553.0,21.0,40.769716,2024-02-16
252,ZION,2024-02-16 18:34:00+00:00,40.78,40.79,40.7701,40.79,3091.0,55.0,40.784407,2024-02-16
253,ZION,2024-02-16 18:35:00+00:00,40.79,40.79,40.775,40.79,2084.0,64.0,40.782668,2024-02-16
254,ZION,2024-02-16 18:36:00+00:00,40.8,40.81,40.8,40.81,1021.0,48.0,40.806871,2024-02-16
255,ZION,2024-02-16 18:37:00+00:00,40.83,40.83,40.83,40.83,683.0,24.0,40.821046,2024-02-16
256,ZION,2024-02-16 18:38:00+00:00,40.83,40.83,40.81,40.81,1942.0,63.0,40.81601,2024-02-16
257,ZION,2024-02-16 18:39:00+00:00,40.795,40.82,40.79,40.82,9818.0,99.0,40.806139,2024-02-16
258,ZION,2024-02-16 18:40:00+00:00,40.81,40.82,40.8,40.805,1958.0,32.0,40.8101,2024-02-16
259,ZION,2024-02-16 18:41:00+00:00,40.81,40.82,40.81,40.81,1384.0,42.0,40.810619,2024-02-16
260,ZION,2024-02-16 18:42:00+00:00,40.81,40.81,40.81,40.81,1048.0,29.0,40.81149,2024-02-16
261,ZION,2024-02-16 18:43:00+00:00,40.8,40.82,40.8,40.82,2628.0,51.0,40.810822,2024-02-16
262,ZION,2024-02-16 18:44:00+00:00,40.82,40.825,40.815,40.815,1553.0,37.0,40.817673,2024-02-16
263,ZION,2024-02-16 18:45:00+00:00,40.83,40.83,40.8,40.805,1989.0,50.0,40.810852,2024-02-16
264,ZION,2024-02-16 18:46:00+00:00,40.8,40.8,40.785,40.79,2273.0,61.0,40.790209,2024-02-16
265,ZION,2024-02-16 18:47:00+00:00,40.785,40.79,40.785,40.79,1408.0,54.0,40.791372,2024-02-16
266,ZION,2024-02-16 18:48:00+00:00,40.78,40.78,40.74,40.74,2179.0,58.0,40.771009,2024-02-16
267,ZION,2024-02-16 18:49:00+00:00,40.74,40.74,40.74,40.74,203.0,14.0,40.74442,2024-02-16
268,ZION,2024-02-16 18:50:00+00:00,40.75,40.755,40.745,40.75,2485.0,88.0,40.749255,2024-02-16
269,ZION,2024-02-16 18:51:00+00:00,40.75,40.75,40.73,40.73,2046.0,46.0,40.741658,2024-02-16
270,ZION,2024-02-16 18:52:00+00:00,40.73,40.73,40.73,40.73,927.0,31.0,40.731521,2024-02-16
271,ZION,2024-02-16 18:53:00+00:00,40.725,40.73,40.72,40.72,4190.0,112.0,40.724394,2024-02-16
272,ZION,2024-02-16 18:54:00+00:00,40.71,40.71,40.67,40.68,3193.0,77.0,40.691734,2024-02-16
273,ZION,2024-02-16 18:55:00+00:00,40.69,40.71,40.69,40.71,2745.0,78.0,40.697413,2024-02-16
274,ZION,2024-02-16 18:56:00+00:00,40.7,40.71,40.7,40.71,2374.0,55.0,40.709041,2024-02-16
275,ZION,2024-02-16 18:57:00+00:00,40.71,40.75,40.7,40.75,5906.0,101.0,40.727264,2024-02-16
276,ZION,2024-02-16 18:58:00+00:00,40.74,40.74,40.74,40.74,1001.0,35.0,40.738129,2024-02-16
277,ZION,2024-02-16 18:59:00+00:00,40.75,40.76,40.75,40.755,1918.0,53.0,40.756434,2024-02-16
278,ZION,2024-02-16 19:00:00+00:00,40.77,40.775,40.77,40.775,955.0,32.0,40.768021,2024-02-16
279,ZION,2024-02-16 19:01:00+00:00,40.78,40.78,40.74,40.75,5624.0,141.0,40.751823,2024-02-16
280,ZION,2024-02-16 19:02:00+00:00,40.75,40.8,40.75,40.78,2607.0,72.0,40.778264,2024-02-16
281,ZION,2024-02-16 19:03:00+00:00,40.78,40.78,40.75,40.75,3561.0,68.0,40.773166,2024-02-16
282,ZION,2024-02-16 19:04:00+00:00,40.76,40.81,40.74,40.81,7228.0,118.0,40.758341,2024-02-16
283,ZION,2024-02-16 19:05:00+00:00,40.805,40.835,40.805,40.825,7121.0,65.0,40.809627,2024-02-16
284,ZION,2024-02-16 19:06:00+00:00,40.82,40.82,40.77,40.79,4447.0,82.0,40.79992,2024-02-16
285,ZION,2024-02-16 19:07:00+00:00,40.8,40.86,40.8,40.86,10544.0,154.0,40.820564,2024-02-16
286,ZION,2024-02-16 19:08:00+00:00,40.86,40.8719,40.86,40.87,1985.0,47.0,40.865472,2024-02-16
287,ZION,2024-02-16 19:09:00+00:00,40.885,40.9,40.885,40.9,4286.0,66.0,40.899193,2024-02-16
288,ZION,2024-02-16 19:10:00+00:00,40.915,40.93,40.915,40.92,3131.0,62.0,40.921184,2024-02-16
289,ZION,2024-02-16 19:11:00+00:00,40.91,40.91,40.89,40.89,2761.0,48.0,40.901453,2024-02-16
290,ZION,2024-02-16 19:12:00+00:00,40.9,40.92,40.9,40.92,1833.0,44.0,40.907007,2024-02-16
291,ZION,2024-02-16 19:13:00+00:00,40.92,40.92,40.884,40.885,7519.0,86.0,40.901289,2024-02-16
292,ZION,2024-02-16 19:14:00+00:00,40.885,40.885,40.87,40.88,2151.0,26.0,40.881292,2024-02-16
293,ZION,2024-02-16 19:15:00+00:00,40.88,40.92,40.88,40.92,3338.0,64.0,40.90525,2024-02-16
294,ZION,2024-02-16 19:16:00+00:00,40.92,40.92,40.905,40.905,1775.0,37.0,40.911489,2024-02-16
295,ZION,2024-02-16 19:17:00+00:00,40.9,40.9,40.895,40.895,1805.0,53.0,40.899144,2024-02-16
296,ZION,2024-02-16 19:18:00+00:00,40.895,40.895,40.86,40.86,2225.0,47.0,40.883201,2024-02-16
297,ZION,2024-02-16 19:19:00+00:00,40.865,40.87,40.86,40.86,3973.0,80.0,40.865062,2024-02-16
298,ZION,2024-02-16 19:20:00+00:00,40.87,40.88,40.86,40.88,2339.0,64.0,40.873914,2024-02-16
299,ZION,2024-02-16 19:21:00+00:00,40.89,40.9,40.88,40.89,2091.0,37.0,40.889843,2024-02-16
300,ZION,2024-02-16 19:22:00+00:00,40.9,40.91,40.895,40.91,1300.0,21.0,40.898019,2024-02-16
301,ZION,2024-02-16 19:23:00+00:00,40.905,40.91,40.905,40.905,925.0,23.0,40.904459,2024-02-16
302,ZION,2024-02-16 19:24:00+00:00,40.905,40.94,40.905,40.94,1427.0,55.0,40.924019,2024-02-16
303,ZION,2024-02-16 19:25:00+00:00,40.94,40.94,40.925,40.93,3495.0,50.0,40.932059,2024-02-16
304,ZION,2024-02-16 19:26:00+00:00,40.94,40.9525,40.94,40.95,3528.0,61.0,40.947998,2024-02-16
305,ZION,2024-02-16 19:27:00+00:00,40.945,40.95,40.945,40.95,550.0,15.0,40.948434,2024-02-16
306,ZION,2024-02-16 19:28:00+00:00,40.95,40.99,40.95,40.99,2314.0,59.0,40.965622,2024-02-16
307,ZION,2024-02-16 19:29:00+00:00,40.99,40.99,40.985,40.99,2194.0,45.0,40.988532,2024-02-16
308,ZION,2024-02-16 19:30:00+00:00,40.98,40.98,40.95,40.95,3983.0,84.0,40.968287,2024-02-16
309,ZION,2024-02-16 19:31:00+00:00,40.94,40.94,40.9,40.905,4072.0,77.0,40.916783,2024-02-16
310,ZION,2024-02-16 19:32:00+00:00,40.91,40.91,40.91,40.91,1117.0,27.0,40.910989,2024-02-16
311,ZION,2024-02-16 19:33:00+00:00,40.9,40.9,40.88,40.88,3120.0,65.0,40.887683,2024-02-16
312,ZION,2024-02-16 19:34:00+00:00,40.86,40.86,40.858,40.86,2065.0,25.0,40.861695,2024-02-16
313,ZION,2024-02-16 19:35:00+00:00,40.86,40.87,40.86,40.86,2239.0,43.0,40.867849,2024-02-16
314,ZION,2024-02-16 19:36:00+00:00,40.85,40.85,40.84,40.84,1602.0,32.0,40.847244,2024-02-16
315,ZION,2024-02-16 19:37:00+00:00,40.86,40.865,40.84,40.845,2382.0,72.0,40.856358,2024-02-16
316,ZION,2024-02-16 19:38:00+00:00,40.84,40.84,40.8,40.82,3845.0,79.0,40.820815,2024-02-16
317,ZION,2024-02-16 19:39:00+00:00,40.84,40.845,40.84,40.845,473.0,18.0,40.84366,2024-02-16
318,ZION,2024-02-16 19:40:00+00:00,40.85,40.86,40.845,40.86,3657.0,86.0,40.850292,2024-02-16
319,ZION,2024-02-16 19:41:00+00:00,40.85,40.86,40.8,40.81,7425.0,99.0,40.829409,2024-02-16
320,ZION,2024-02-16 19:42:00+00:00,40.8,40.84,40.8,40.84,803.0,32.0,40.812234,2024-02-16
321,ZION,2024-02-16 19:43:00+00:00,40.83,40.84,40.83,40.84,718.0,17.0,40.835856,2024-02-16
322,ZION,2024-02-16 19:44:00+00:00,40.84,40.86,40.84,40.86,703.0,14.0,40.846485,2024-02-16
323,ZION,2024-02-16 19:45:00+00:00,40.85,40.85,40.79,40.79,4212.0,83.0,40.825455,2024-02-16
324,ZION,2024-02-16 19:46:00+00:00,40.79,40.79,40.77,40.77,1039.0,27.0,40.782372,2024-02-16
325,ZION,2024-02-16 19:47:00+00:00,40.76,40.76,40.65,40.655,4781.0,72.0,40.681893,2024-02-16
326,ZION,2024-02-16 19:48:00+00:00,40.655,40.775,40.64,40.775,6538.0,129.0,40.704949,2024-02-16
327,ZION,2024-02-16 19:49:00+00:00,40.76,40.77,40.72,40.72,6655.0,108.0,40.747508,2024-02-16
328,ZION,2024-02-16 19:50:00+00:00,40.705,40.705,40.705,40.705,132.0,7.0,40.705,2024-02-16
329,ZION,2024-02-16 19:51:00+00:00,40.72,40.75,40.72,40.73,2019.0,51.0,40.731919,2024-02-16
330,ZION,2024-02-16 19:52:00+00:00,40.72,40.73,40.7,40.72,3229.0,56.0,40.718157,2024-02-16
331,ZION,2024-02-16 19:53:00+00:00,40.73,40.75,40.73,40.74,3418.0,50.0,40.739283,2024-02-16
332,ZION,2024-02-16 19:54:00+00:00,40.76,40.81,40.76,40.79,3849.0,64.0,40.788384,2024-02-16
333,ZION,2024-02-16 19:55:00+00:00,40.81,40.835,40.79,40.835,4106.0,67.0,40.817677,2024-02-16
334,ZION,2024-02-16 19:56:00+00:00,40.83,40.84,40.815,40.84,2573.0,49.0,40.827301,2024-02-16
335,ZION,2024-02-16 19:57:00+00:00,40.84,40.89,40.84,40.88,2091.0,43.0,40.862143,2024-02-16
336,ZION,2024-02-16 19:58:00+00:00,40.89,40.89,40.85,40.89,2891.0,60.0,40.873872,2024-02-16
337,ZION,2024-02-16 19:59:00+00:00,40.89,40.93,40.89,40.92,4257.0,61.0,40.904374,2024-02-16
338,ZION,2024-02-16 20:00:00+00:00,40.91,40.93,40.89,40.93,4409.0,82.0,40.909244,2024-02-16
339,ZION,2024-02-16 20:01:00+00:00,40.92,40.92,40.88,40.88,4171.0,73.0,40.894835,2024-02-16
340,ZION,2024-02-16 20:02:00+00:00,40.88,40.89,40.87,40.89,2392.0,35.0,40.881442,2024-02-16
341,ZION,2024-02-16 20:03:00+00:00,40.89,40.905,40.89,40.9,3633.0,64.0,40.899435,2024-02-16
342,ZION,2024-02-16 20:04:00+00:00,40.92,40.92,40.885,40.895,4685.0,106.0,40.904623,2024-02-16
343,ZION,2024-02-16 20:05:00+00:00,40.89,40.935,40.89,40.9,41319.0,178.0,40.90368,2024-02-16
344,ZION,2024-02-16 20:06:00+00:00,40.91,40.96,40.91,40.96,6444.0,130.0,40.938092,2024-02-16
345,ZION,2024-02-16 20:07:00+00:00,40.96,40.98,40.955,40.97,1396.0,27.0,40.966563,2024-02-16
346,ZION,2024-02-16 20:08:00+00:00,40.96,40.965,40.935,40.935,6147.0,101.0,40.951717,2024-02-16
347,ZION,2024-02-16 20:09:00+00:00,40.95,40.96,40.92,40.955,6102.0,116.0,40.93217,2024-02-16
348,ZION,2024-02-16 20:10:00+00:00,40.95,40.95,40.92,40.92,3517.0,70.0,40.94218,2024-02-16
349,ZION,2024-02-16 20:11:00+00:00,40.91,40.91,40.884,40.9,6918.0,104.0,40.896462,2024-02-16
350,ZION,2024-02-16 20:12:00+00:00,40.915,40.915,40.89,40.9,7672.0,118.0,40.902328,2024-02-16
351,ZION,2024-02-16 20:13:00+00:00,40.9,40.905,40.895,40.9,4760.0,75.0,40.899,2024-02-16
352,ZION,2024-02-16 20:14:00+00:00,40.9,40.9,40.875,40.9,2821.0,56.0,40.888614,2024-02-16
353,ZION,2024-02-16 20:15:00+00:00,40.9,40.9,40.85,40.86,3911.0,68.0,40.876034,2024-02-16
354,ZION,2024-02-16 20:16:00+00:00,40.86,40.87,40.83,40.84,4316.0,55.0,40.849825,2024-02-16
355,ZION,2024-02-16 20:17:00+00:00,40.84,40.87,40.81,40.815,3247.0,69.0,40.842541,2024-02-16
356,ZION,2024-02-16 20:18:00+00:00,40.815,40.86,40.81,40.84,4427.0,63.0,40.836861,2024-02-16
357,ZION,2024-02-16 20:19:00+00:00,40.87,40.88,40.84,40.85,5765.0,100.0,40.857275,2024-02-16
358,ZION,2024-02-16 20:20:00+00:00,40.84,40.87,40.84,40.84,3487.0,52.0,40.852629,2024-02-16
359,ZION,2024-02-16 20:21:00+00:00,40.85,40.85,40.805,40.825,4846.0,99.0,40.825594,2024-02-16
360,ZION,2024-02-16 20:22:00+00:00,40.8101,40.84,40.8,40.84,11053.0,64.0,40.812065,2024-02-16
361,ZION,2024-02-16 20:23:00+00:00,40.83,40.88,40.83,40.88,3412.0,72.0,40.862431,2024-02-16
362,ZION,2024-02-16 20:24:00+00:00,40.88,40.8925,40.865,40.865,4354.0,81.0,40.880432,2024-02-16
363,ZION,2024-02-16 20:25:00+00:00,40.89,40.89,40.87,40.87,2306.0,55.0,40.875898,2024-02-16
364,ZION,2024-02-16 20:26:00+00:00,40.86,40.87,40.845,40.86,4708.0,101.0,40.858605,2024-02-16
365,ZION,2024-02-16 20:27:00+00:00,40.87,40.88,40.86,40.865,3455.0,70.0,40.868913,2024-02-16
366,ZION,2024-02-16 20:28:00+00:00,40.88,40.9,40.875,40.9,1905.0,50.0,40.888808,2024-02-16
367,ZION,2024-02-16 20:29:00+00:00,40.895,40.9,40.87,40.89,5598.0,91.0,40.88739,2024-02-16
368,ZION,2024-02-16 20:30:00+00:00,40.9,40.91,40.89,40.89,13833.0,222.0,40.899301,2024-02-16
369,ZION,2024-02-16 20:31:00+00:00,40.89,40.895,40.875,40.88,5887.0,97.0,40.886041,2024-02-16
370,ZION,2024-02-16 20:32:00+00:00,40.87,40.88,40.84,40.84,9330.0,158.0,40.864124,2024-02-16
371,ZION,2024-02-16 20:33:00+00:00,40.845,40.9,40.845,40.885,6314.0,107.0,40.870651,2024-02-16
372,ZION,2024-02-16 20:34:00+00:00,40.89,40.91,40.89,40.895,9864.0,130.0,40.899329,2024-02-16
373,ZION,2024-02-16 20:35:00+00:00,40.89,40.9,40.88,40.89,13236.0,139.0,40.890744,2024-02-16
374,ZION,2024-02-16 20:36:00+00:00,40.885,40.8868,40.87,40.87,5108.0,64.0,40.879659,2024-02-16
375,ZION,2024-02-16 20:37:00+00:00,40.875,40.885,40.855,40.855,6765.0,115.0,40.872985,2024-02-16
376,ZION,2024-02-16 20:38:00+00:00,40.85,40.855,40.82,40.845,8510.0,154.0,40.84256,2024-02-16
377,ZION,2024-02-16 20:39:00+00:00,40.845,40.845,40.8,40.8,9470.0,154.0,40.815215,2024-02-16
378,ZION,2024-02-16 20:40:00+00:00,40.82,40.82,40.78,40.8,7434.0,139.0,40.802263,2024-02-16
379,ZION,2024-02-16 20:41:00+00:00,40.8,40.85,40.8,40.85,8775.0,125.0,40.831031,2024-02-16
380,ZION,2024-02-16 20:42:00+00:00,40.86,40.86,40.805,40.805,9522.0,161.0,40.842015,2024-02-16
381,ZION,2024-02-16 20:43:00+00:00,40.805,40.805,40.76,40.785,10255.0,214.0,40.784412,2024-02-16
382,ZION,2024-02-16 20:44:00+00:00,40.79,40.79,40.765,40.765,8510.0,144.0,40.774325,2024-02-16
383,ZION,2024-02-16 20:45:00+00:00,40.76,40.77,40.735,40.74,19878.0,290.0,40.749371,2024-02-16
384,ZION,2024-02-16 20:46:00+00:00,40.74,40.77,40.74,40.745,8087.0,146.0,40.753347,2024-02-16
385,ZION,2024-02-16 20:47:00+00:00,40.74,40.745,40.725,40.725,14417.0,243.0,40.734941,2024-02-16
386,ZION,2024-02-16 20:48:00+00:00,40.73,40.73,40.7,40.705,13225.0,217.0,40.718383,2024-02-16
387,ZION,2024-02-16 20:49:00+00:00,40.705,40.715,40.69,40.7,11392.0,187.0,40.701036,2024-02-16
388,ZION,2024-02-16 20:50:00+00:00,40.73,40.78,40.705,40.755,30021.0,403.0,40.748015,2024-02-16
389,ZION,2024-02-16 20:51:00+00:00,40.755,40.81,40.73,40.735,35109.0,452.0,40.77334,2024-02-16
390,ZION,2024-02-16 20:52:00+00:00,40.73,40.735,40.69,40.69,18088.0,289.0,40.707039,2024-02-16
391,ZION,2024-02-16 20:53:00+00:00,40.7,40.71,40.65,40.71,19267.0,358.0,40.68928,2024-02-16
392,ZION,2024-02-16 20:54:00+00:00,40.705,40.75,40.69,40.75,26598.0,430.0,40.718555,2024-02-16
393,ZION,2024-02-16 20:55:00+00:00,40.74,40.745,40.675,40.675,37309.0,495.0,40.703538,2024-02-16
394,ZION,2024-02-16 20:56:00+00:00,40.67,40.71,40.665,40.705,22680.0,448.0,40.688011,2024-02-16
395,ZION,2024-02-16 20:57:00+00:00,40.71,40.74,40.68,40.73,33441.0,540.0,40.712097,2024-02-16
396,ZION,2024-02-16 20:58:00+00:00,40.725,40.74,40.69,40.71,31826.0,560.0,40.712993,2024-02-16
397,ZION,2024-02-16 20:59:00+00:00,40.71,40.71,40.6,40.64,96038.0,1404.0,40.661469,2024-02-16
398,ZION,2024-02-16 21:00:00+00:00,40.64,40.64,40.64,40.64,307401.0,46.0,40.64,2024-02-16
399,ZION,2024-02-16 21:01:00+00:00,40.64,40.64,40.64,40.64,420.0,1.0,40.64,2024-02-16
400,ZION,2024-02-16 21:20:00+00:00,40.64,40.64,40.64,40.64,4354.0,1.0,40.64,2024-02-16
